user_id,first_name,last_name,membership_tier,lifetime_miles_earned,current_miles_balance,amazing_lounges_member
U61668,Kadir,Jewett,Basic,44882,2288,0
U90175,Natalie,Gould,Basic,15022,14555,0
U64638,Kelly,Watson,Basic,64970,36305,1
U19119,Walter,Angelo,Basic,57351,49750,0
U30880,Valenti,Gipson,Basic,32459,32459,1
U74954,Esther,Dean,Basic,27383,1478,0
U19945,Marguerite,Ullman,Elite,94984,10622,1
U87453,Genevieve,Crannell,Basic,51729,11080,0
U47736,Bruce,Vanderpool,Basic,58589,30853,0
U51883,Sylvia,Maxwell,Basic,54558,4363,0
U14001,Eva,Bashevis,Basic,70890,40123,0
U29289,Rebecca,Williams-Garcia,Basic,63880,63880,0
U92566,Genevieve,Barnes,Basic,58333,58333,0
U54682,Dhan,Savage,Basic,43190,30003,0
U78814,Kwame,Bontemps,Basic,71005,71005,1
U96357,Amy,Moon,Basic,7189,7189,0
U90200,Sylvia,Gould,Basic,42778,12243,0
U29772,Monica,Hunt,Elite,105195,105195,0
U41146,Paula,Treffinger,Basic,2520,2486,0
U42926,Alan,Carole,Basic,31122,31122,0
U59624,Mildred,Fritz,Basic,37222,19897,0
U36308,Margi,Gaiman,Basic,36819,8348,0
U49097,Joseph,Paulsen,Basic,2522,2522,0
U42005,Marjorie,Maxwell,Basic,60852,18489,0
U24392,Patricia,Leigh,Basic,61510,8582,0
U79077,Mari,North,Basic,26348,9505,0
U55693,Eric,Allen,Basic,22143,22143,0
U47067,Jeanetter,Kalashnikoff,Basic,4183,1338,0
U18311,Jason,Dejong,Basic,28473,28473,1
U54016,Jean,DiCamillo,Basic,51863,35483,0
U22294,Eunice,Lenski,Basic,71115,71115,0
U18472,Jack,Snedeker,Basic,16554,8264,0
U67647,Eric,Wu,Basic,50217,50217,0
U23086,Ursula,Phillip,Basic,25356,25356,0
U14689,Arna,Basil,Basic,9343,6131,0
U69772,Renée,Lindquist,Basic,44550,29825,0
U20844,Arthur,Turnage,Basic,67474,21323,0
U85968,Dhan,George,Basic,25699,3421,0
U95494,Rachel,Paulsen,Basic,35830,25966,0
U77348,Isaac,Field,Basic,6827,5581,0
U81152,Jack,Richard,Basic,25446,16052,0
U71159,Christine,Vanderpool,Basic,67524,53018,0
U15448,Suzanne,Pène,Basic,1183,194,0
U52627,Christina,Bryan,Basic,44183,2780,0
U39014,Linda,Cleary,Basic,12976,3673,0
U93850,Kwame,Robinson,Basic,39114,39114,0
U72110,Anna,Lai,Basic,35036,9238,0
U38569,Phyllis,Foster,Basic,32341,428,0
U38848,Stephanie,Kinnan,Basic,45012,45012,0
U89850,Amy,Lide,Basic,13925,12934,0
U32405,Shannon,Wolk,Basic,51890,51890,0
U44387,Clare,Wojciechowska,Basic,28251,12135,0
U23735,Johanna,Whitney,Basic,10098,10098,0
U37239,Ruth,Sue,Basic,72680,43220,0
U15667,Alice,Swift,Elite,101203,65695,1
U93147,George,Singmaster,Basic,44302,44302,0
U32023,Ruth,Phillip,Elite,104144,54421,0
U65146,Arnold,Hays,Basic,1252,798,0
U57920,Patricia,Parrish,Basic,52617,51113,0
U49107,Valenti,Selden,Elite,79338,41108,1
U12350,Padraic,Richard,Basic,66442,66442,0
U10806,Rick,DeJong,Basic,38742,18522,0
U92482,Hilda,Blumberg,Basic,41764,11061,0
U50225,Betsy,Watson,Basic,10134,1850,0
U77824,Sulamith,Bauer,Basic,71754,13828,0
U82265,Aranka,Carson,Elite,101999,101999,0
U79611,John,Burglon,Basic,16921,7227,0
U64245,Alida,Dane,Basic,46179,28983,1
U10276,Carol,Phelan,Basic,58878,34732,0
U37155,Wanda,Bianco,Basic,18994,4938,0
U90580,Jim,Henry,Basic,28876,12316,0
U26863,Elizabeth,Bashevis,Basic,41660,171,0
U45499,Sharon,Ullman,Basic,18257,14861,0
U68663,Ellen,Crannell,Basic,24646,5160,0
U47699,Joseph,Blumberg,Basic,37105,37105,0
U82565,Zilpha,Gopal,Basic,59565,5787,0
U77263,Grace,Field,Elite,110294,105712,1
U34115,Ludwig,Sachar,Basic,2628,1690,0
U90070,Olivia,Raskin,Basic,71746,71746,0
U47996,Alan,Steig,Basic,17696,17696,0
U75049,Padraic,Bryan,Basic,6373,3992,0
U77694,Erik,Selden,Basic,12093,7412,0
U69505,Kathryn,Fenner,Basic,65512,61533,0
U34259,Kimberly,Jones,Basic,74112,6824,0
U69886,Rebecca,Hesse,Basic,69588,38113,0
U18773,Florence,Bryan,Basic,25494,25494,0
U42148,Dave,Boston,Basic,23314,23314,1
U44296,Isaac,Amy,Basic,31567,10203,0
U18398,Janet,Henry,Basic,53665,47449,0
U54238,Hatem,Cooper,Basic,7947,1306,0
U26577,Bette,Paterson,Basic,27784,17944,0
U36763,Grace,Whitney,Basic,36006,33715,0
U54145,Norma,Nolan,Basic,21745,21745,0
U66930,Virginia,Greene,Basic,24749,17778,0
U40398,Christopher,Choldenko,Basic,30848,21877,0
U84312,Polly,Crawford,Basic,57102,29194,0
U47933,Ester,Craighead,Basic,57252,38192,0
U21307,Marilyn,Singmaster,Basic,12791,12791,0
U61903,Veera,Lord,Basic,54419,42646,0
U74089,Hilda,White,Basic,21521,2262,1
U62557,Eunice,Law,Basic,20649,19646,0
U42089,Christian,Colum,Basic,35253,25042,0
U16699,Eugene,Lai,Basic,63692,63692,0
U64297,Sid,McKinley,Basic,27333,27333,0
U21858,Meg,Neville,Basic,58296,41381,1
U52925,Karen,Gidwitz,Basic,36043,6482,0
U97388,Megan,Stead,Basic,25853,10520,0
U10634,Jerry,Spinelli,Basic,483,483,0
U69575,Avi,Multnomah,Elite,84149,84149,1
U44019,Elizabeth,Roe,Basic,5495,1062,0
U82189,Grace,Coman,Basic,1621,1620,0
U39101,Sid,Dean,Basic,9698,8478,0
U29975,Genevieve,Gaylord,Basic,23064,23064,0
U87879,Sheila,Taylor,Basic,69527,9336,0
U84790,Fein,Paul,Basic,51361,51361,0
U27595,Alicia,Coolidge,Basic,56669,56669,0
U78450,Neil,Sperry,Basic,25475,18433,0
U96335,Sulamith,Paterson,Basic,28182,28182,0
U16575,Marion,Campbell,Basic,55543,28960,0
U28987,Joyce,Woodson,Basic,60253,27090,0
U84547,Holly,Bowen,Basic,62631,52693,0
U75917,Victoria,Louise,Basic,57479,37136,0
U16284,Paula,Lownsbery,Basic,56529,24062,0
U81341,Louis,James,Basic,46241,5619,0
U71379,Bill,Marshall,Basic,18264,13440,0
U99388,Julius,DiCamillo,Basic,55696,55696,0
U96838,Clare,Ingram,Basic,66842,66842,0
U86298,Jeanette,Parrish,Basic,42084,42084,0
U91612,Jack,Keatley,Basic,6937,1538,0
U48796,Idwal,Angelo,Basic,36106,36106,0
U67303,Ella,Lowry,Basic,35533,35533,0
U11154,Lynne,Hubbard,Basic,69903,67364,0
U61731,Rachel,Forbes,Elite,75152,75152,0
U90955,Amy,Reynolds,Basic,8193,6410,0
U50044,Lauren,Greene,Basic,47270,47270,0
U20893,Sarah,Bashevis,Basic,6378,1412,0
U98780,Louise,Foster,Basic,16242,16242,0
U54516,Elizabeth,Craft,Basic,25552,7831,0
U31788,Will,Farmer,Basic,13616,13018,0
U66192,Sulamith,Sorensen,Basic,30862,28821,0
U67611,Maia,Schindler,Basic,49129,13286,0
U21169,Margi,Willem,Basic,22686,5313,0
U34837,Clare,Huchet,Basic,46761,44329,0
U29100,Stephen,Philbrick,Basic,46080,36249,0
U57210,Marion,Courlander,Basic,25012,18354,0
U28703,Margi,Gertrude,Basic,58466,40730,1
U57671,Edwin,Kyle,Basic,1939,1372,0
U35784,Kadir,Brittain,Basic,73093,73093,0
U75807,Norma,Neville,Basic,38453,27781,0
U49979,Mari,Paul,Basic,66374,52937,0
U47934,Norma,Langton,Basic,772,372,0
U52909,Valenti,Lee,Basic,25853,14282,0
U55479,Bruce,White,Basic,22161,1302,0
U37510,Michele,Lawson,Basic,40475,40475,0
U15575,Marjorie,Ullman,Basic,62008,62008,0
U34882,Gennifer,Lawson,Basic,60308,50914,0
U63706,Carl,Lide,Basic,17354,17354,0
U17623,William,Gurko,Elite,83511,83511,1
U93018,Meindert,Selden,Basic,73625,29796,0
U30739,Agnes,Davis,Basic,59079,26610,0
U27956,Robin,Malkus,Basic,53620,26123,0
U33332,Margi,Barnhill,Basic,60200,60200,0
U37225,Rita,George,Basic,60002,55360,0
U36849,Alida,Preus,Basic,69004,31523,0
U59610,Arnold,Lord,Basic,2236,206,0
U28806,Phil,Edmonds,Basic,22091,18751,0
U26669,Marguerite,Meigs,Basic,10879,1425,0
U25426,Erik,Hesse,Basic,61357,29659,0
U37736,Annie,Crawford,Basic,5024,4485,0
U26366,Sid,Swift,Basic,74695,74695,0
U30227,Susan,Carole,Basic,71362,62300,0
U90862,Megan,Rylant,Basic,63731,63731,0
U51100,Rick,Forbes,Basic,7010,81,0
U45069,Ralph,Cloyd,Basic,46849,25206,0
U75801,Holly,Konigsburg,Basic,32529,10573,0
U72719,Lloyd,Creech,Basic,17064,3267,0
U70506,Vince,Selden,Basic,56216,50770,0
U91840,Alida,Krumgold,Basic,6088,6088,0
U79733,Agnes,Bond,Basic,15167,8688,0
U62885,Harold,Lincoln,Elite,80429,15092,0
U72620,Ann,Allen,Basic,70680,8527,0
U42377,Tomie,O'Dell,Basic,19586,5353,0
U10738,Allan,Keatley,Basic,65436,58325,0
U40273,Kwame,Parrish,Basic,58209,48370,0
U62602,Gennifer,Field,Basic,26137,13596,0
U27885,Dorothy,Hunt,Basic,52918,52918,0
U24394,Robin,Sawyer,Basic,38017,38017,0
U57437,Gordon,Allen,Elite,119367,104934,1
U90621,Alan,Hewes,Elite,94349,94349,1
U47389,Arna,Williams-Garcia,Basic,27949,27949,0
U73024,Gordon,DiCamillo,Basic,62346,62346,0
U61385,Rebecca,Colum,Basic,37660,37660,0
U91597,Ian,Keith,Basic,11467,7528,0
U29649,Lynne,Finger,Basic,20883,20883,0
U73232,Agnes,Singmaster,Basic,12265,8231,0
U83368,Doris,Multnomah,Basic,62413,4445,0
U25177,Carol,Timberlake,Elite,106261,106261,1
U15526,Dorothy,Aly,Basic,29493,336,0
U62906,Sterling,Jones,Basic,62061,23520,0
U26890,Mildred,Hawes,Basic,54690,53726,0
U14720,Joyce,Schmidt,Basic,72102,18975,0
U91518,Kate,Jukes,Basic,68845,13481,0
U21096,Rita,Hesse,Elite,78686,29125,1
U35958,Rick,Lindquist,Basic,45151,45151,0
U75830,Jennie,Paterson,Basic,62245,62245,0
U67629,Junyi,Dean,Basic,5320,3422,0
U42313,Fein,Barnes,Basic,23000,5334,0
U83450,Marion,Kinnan,Basic,50385,46736,0
U89580,Mari,Small,Basic,19038,5827,0
U39367,Irene,Siegal,Basic,30949,17221,0
U49987,Kate,Sachar,Basic,1440,1440,0
U73257,Sylvia,Hesse,Basic,52281,18274,0
U20496,Kwame,Courlander,Basic,7196,7196,0
U92871,Lois,Choldenko,Basic,27680,892,0
U79789,Paul,Montgomery,Basic,32976,21957,0
U87936,Hugh,Taylor,Basic,25487,3249,0
U61237,Margi,Carson,Basic,26835,26835,0
U13607,Fred,Engle,Basic,62048,62048,0
U73600,Eric,Rankin,Basic,50256,36310,0
U77143,Louise,Paulsen,Basic,40345,40345,0
U80757,Megan,Louise,Basic,4410,771,0
U24702,Sarah,DiCamillo,Basic,29222,28688,1
U71484,Arthur,Fritz,Basic,68353,45682,0
U75920,Kimberly,Sawyer,Basic,33521,33521,0
U75542,Rick,Greene,Elite,95052,86973,1
U28400,Idwal,Steig,Basic,36180,21480,0
U32144,Hatem,Bennett,Basic,24764,3925,0
U99076,Zilpha,dePaola,Basic,4332,4332,0
U70273,Madeleine,Meigs,Basic,45987,45987,0
U38833,Jerry,McKay,Basic,27259,25244,0
U95803,Marguerite,Crannell,Basic,16173,14404,0
U49936,Ludwig,Weil,Basic,40919,40919,0
U39793,Natalie,Vanderpool,Basic,60605,9471,0
U89375,Lauren,Creech,Basic,36044,8418,0
U59868,Carl,Reynolds,Basic,48924,3229,0
U34733,Caroline,Meigs,Basic,25912,17690,0
U64034,Padraic,Gantos,Basic,58289,58289,0
U75394,Sharon,Hawes,Basic,1515,25,0
U57725,William,Hays,Basic,64110,61587,0
U27737,George,Huchet,Basic,56348,56348,1
U85469,Margery,Gaiman,Basic,50010,50010,0
U44484,Kelly,Dane,Basic,24297,18046,0
U71537,Louise,Janet,Basic,67333,67234,0
U41445,Ellen,Allen,Basic,18717,18717,0
U46399,Kwame,Tietjens,Basic,69435,32972,0
U82528,Ingrid,Maxwell,Basic,43117,4230,0
U47247,John,Timberlake,Basic,21015,8142,0
U26606,Jean,Blumberg,Basic,5828,1826,0
U81471,Timothy,Henry,Basic,1982,1982,0
U94795,Anne,Lincoln,Basic,74475,59628,0
U52159,Jacqueline,Reilly,Basic,3124,278,0
U29107,Jerry,Keller,Basic,54752,13949,0
U15202,Lois,Janet,Basic,67280,5220,0
U44397,Louise,Jamieson,Basic,19645,19645,0
U32756,Idwal,Von,Basic,55941,55941,0
U64839,Gennifer,Keller,Basic,61911,61911,0
U48660,Charles,Yates,Basic,6784,6722,0
U57639,Jason,McKissack,Basic,4248,2229,0
U27251,Renée,Kelly,Basic,57277,52455,0
U88025,Susan,Watson,Basic,11895,9343,0
U96480,Irene,Craighead,Basic,6592,2133,0
U64134,Jason,Turnage,Basic,64793,64793,0
U15933,Shannon,Gold,Basic,21517,7769,1
U99051,Amy,Rankin,Basic,9820,6422,0
U56778,Cyrus,Siegal,Basic,61328,61328,0
U64881,Kadir,Coolidge,Basic,13625,6393,0
U10535,Russell,Larson,Basic,28234,26529,0
U31003,Rhoda,Finger,Basic,69729,69729,0
U90476,John,Medina,Basic,38759,13807,0
U59686,Hatem,Henkes,Basic,1728,1728,0
U62562,Jennifer,Vanderpool,Basic,72847,63091,0
U48930,Sid,Fox,Basic,74836,33549,0
U79055,Christopher,Willard,Basic,19838,2518,0
U30717,Bruce,Leigh,Basic,71324,34685,0
U85629,Carole,Entrada,Basic,62902,16709,0
U97942,Genevieve,Pène,Basic,14600,14600,0
U71362,Lloyd,Tietjens,Basic,56414,21836,0
U67972,Kelly,Pène,Basic,61402,19406,0
U45762,James,Berry,Basic,59272,30982,0
U27035,Arthur,Whitney,Basic,249,69,0
U19110,Catherine,Taylor,Basic,5278,189,0
U29201,Kathryn,Leslie,Basic,67749,51242,0
U46258,Jim,Berry,Basic,58577,39814,1
U35339,Ursula,Finger,Basic,1890,1367,0
U11252,Avi,Keller,Basic,53219,53219,0
U39916,Constance,Ullman,Basic,30184,17177,0
U88990,Dhan,Wier,Basic,1819,1819,0
U91839,Leo,Daugherty,Basic,10005,10005,0
U84829,Cornelia,Konigsburg,Basic,62426,62426,0
U66205,Aranka,Sawyer,Basic,40151,40151,0
U97489,Phil,Eaton,Basic,10433,10433,0
U55422,Gary,DeJong,Basic,38051,38051,0
U32373,Anne,Gopal,Basic,23401,3197,0
U51996,Ursula,Rylant,Basic,41668,31685,0
U72285,Gerald,Sperry,Basic,11049,6055,0
U79516,Natalie,Warga,Basic,40319,11215,0
U37153,Hatem,Nic,Basic,73297,28166,0
U99199,Wanda,Eaton,Basic,46398,46398,0
U95823,Arna,Estes,Basic,36345,19399,1
U21765,Alida,Weston,Basic,14312,6127,1
U82624,Meg,Sandoz,Basic,64966,43257,0
U34859,Christina,Jewett,Basic,29965,28925,0
U53189,Laurence,Wolk,Basic,17084,13409,0
U48834,Padraic,Wu,Basic,63952,35534,0
U61282,Sid,Seeger,Basic,7864,1589,0
U60845,Amy,Burglon,Basic,48964,48964,0
U21321,Randall,North,Basic,42126,19529,0
U49940,Michele,Gurko,Basic,56045,28581,0
U53582,Sterling,Woodson,Basic,68953,39076,0
U46426,Grace,Sheinkin,Basic,62060,57988,0
U60428,Jamake,Fritz,Basic,62843,62843,0
U13523,Florence,Campbell,Basic,74752,74752,0
U36895,Hugh,Sauer,Basic,48137,19285,0
U92544,Stephanie,MacLachlan,Basic,60904,31065,0
U32379,Johnson,Fox,Basic,42472,42472,0
U97583,Audrey,Hawes,Elite,111443,7770,0
U84873,Caroline,Singmaster,Basic,12103,2626,0
U92255,Leo,Armstrong,Basic,23517,8702,0
U45002,Shannon,Lester,Basic,29501,29501,0
U65760,Arthur,Hesse,Elite,97886,5091,1
U36020,Hildegarde,Freedman,Basic,18190,18190,0
U99494,Megan,Rankin,Basic,65175,47656,0
U96966,Neil,Brooks,Basic,60623,60623,0
U58986,Jason,Timberlake,Basic,12856,4186,0
U81117,Ester,Murphy,Basic,25824,9691,0
U25985,Scott,Peck,Elite,85001,85001,1
U19640,Rita,Phelan,Basic,2777,2777,0
U31616,Marion,White,Elite,101498,101498,0
U17051,Kwame,L'Engle,Basic,38468,38468,0
U75611,Fred,Ingram,Basic,39575,39575,0
U94974,Megan,Nelson,Basic,33046,17969,0
U10695,Sulamith,McGraw,Basic,13087,10367,0
U19188,Audrey,Whalen,Basic,60603,60603,0
U81869,Genevieve,Stong,Basic,71358,61715,0
U31201,Gennifer,Hurd,Basic,44578,43014,0
U91487,Beverly,Willem,Basic,34988,6459,0
U12440,Kirby,Besterman,Basic,35447,21355,1
U94208,Genevieve,Bryan,Basic,8318,6636,1
U75744,Walter,Reynolds,Basic,61844,12856,0
U48450,Kelly,Berry,Basic,3899,1904,0
U66777,Elinor,James,Elite,77080,77080,0
U34957,Louis,Enright,Basic,19046,5149,0
U85219,Phyllis,Kelly,Basic,11227,11227,0
U23627,Louis,Barnhill,Basic,28962,2968,0
U85680,Dhan,Alexander,Basic,72893,72893,1
U35914,Emily,Sperry,Basic,71309,71309,0
U51177,Ingrid,Creech,Basic,53958,53958,0
U40654,Hugh,Basil,Basic,8634,8634,0
U55284,Cyrus,Blumberg,Basic,67321,52855,0
U51406,Victoria,McKean,Basic,5200,5200,0
U51030,Hilda,Crawford,Basic,71039,40115,0
U49335,Rhoda,Jarvis,Basic,47775,34440,0
U45668,Rita,Hallock,Basic,5017,5017,0
U33010,Jim,Gopal,Basic,39339,34940,0
U41212,Ann,Stolz,Basic,60274,27406,0
U76382,Idwal,Janet,Basic,27591,27591,0
U90453,Margi,Nic,Basic,17812,5615,0
U73466,Nicholas,Bemelmans,Basic,64040,53473,0
U41455,Kimberly,Taylor,Basic,43571,42489,0
U25614,Mabel,Bontemps,Basic,56386,31897,0
U61823,Idwal,Lawson,Basic,44677,21244,0
U55956,Jean,Gaiman,Basic,70704,52092,0
U80221,Laurence,Meigs,Basic,51539,5124,0
U84431,Phil,Kinnan,Basic,31602,31602,0
U40286,Lauren,Hiaasen,Basic,7415,5416,0
U49165,Louise,Yates,Basic,20797,2868,0
U97653,Paul,Robinson,Basic,66193,13293,0
U96143,Mildred,Philbrick,Basic,57324,57324,0
U81037,Mary,Seredy,Basic,52283,52283,0
U37062,Hildegarde,Bemelmans,Basic,17379,14712,0
U70886,Laurence,Crannell,Basic,47849,6540,0
U65240,Eugene,Bryan,Basic,51091,16605,0
U26368,Jennie,Hiaasen,Basic,38136,38136,0
U32920,Carol,Krumgold,Basic,34412,21706,0
U56037,Bette,Preus,Basic,60343,59460,0
U24985,Phyllis,Highwater,Basic,1277,45,0
U30341,George,McGraw,Basic,43184,2010,0
U48782,Agnes,Multnomah,Basic,2334,591,0
U85993,Dorothy,Larson,Basic,34386,34386,0
U28443,Eloise,Young,Basic,69888,69888,0
U53071,Nancy,Henry,Basic,36907,27691,0
U42540,Ellen,Lord,Basic,12085,6281,0
U90667,Leo,Farmer,Elite,87631,53938,0
U54237,Idwal,Lincoln,Basic,61660,61660,0
U36006,Robert,Richard,Basic,8614,7002,0
U63817,Christopher,New,Basic,17238,17238,0
U46454,Alicia,Law,Basic,23907,23907,0
U79038,Elizabeth,L'Engle,Basic,70220,69193,0
U62608,Jerry,Lawson,Basic,4797,4797,0
U29876,Sid,Whitney,Basic,60258,59715,0
U98661,Herbert,Jane,Basic,26743,12588,0
U38632,Alice,Willem,Basic,31913,28844,0
U67328,Megan,Creech,Basic,5095,672,0
U51554,Jamake,George,Basic,15768,10620,0
U21594,Sarah,Stong,Basic,12593,3647,0
U15006,Mari,Leigh,Basic,53586,53586,0
U17461,Kathi,Appelt,Basic,29770,29770,1
U44658,Phyllis,Appelt,Basic,30495,25247,0
U19619,Shannon,Spinelli,Basic,35140,26884,0
U36187,Ralph,Paul,Basic,31412,17646,0
U51977,Arna,Amy,Basic,41717,41717,0
U35180,Gail,Dejong,Basic,51489,35120,0
U57110,Randall,Edmonds,Basic,9502,7337,0
U95422,Michele,McKay,Basic,63751,63751,0
U36594,Kwame,Colum,Basic,1743,1743,0
U86904,Miska,Allee,Basic,29571,3221,0
U54831,Maia,Keatley,Basic,58660,1361,0
U50923,Joseph,Kendall,Basic,37246,28579,0
U37675,Sheila,Richard,Basic,8036,2797,0
U11113,Sorche,Henkes,Basic,61511,17128,0
U67011,Hendrik,Cushman,Basic,50361,50361,0
U86372,Fred,Crawford,Basic,41116,5142,0
U90024,Ann,DiCamillo,Basic,9460,6722,0
U52860,Junyi,McGraw,Basic,55702,27023,0
U92203,Francis,MacLachlan,Basic,17254,385,0
U81106,Robin,Barnhill,Basic,16505,12603,0
U16250,Kimberly,Yelchin,Basic,1597,603,0
U40981,Arthur,Reiss,Basic,27267,1183,0
U93334,Linda,Enright,Basic,31685,7946,0
U22445,Ian,Sachar,Basic,27764,16595,0
U65084,Shannon,Schaefer,Basic,8065,3672,0
U56224,John,Coatsworth,Basic,47524,33981,0
U57133,Mary,Gaylord,Basic,43539,29179,0
U56336,Walter,Schindler,Basic,50907,50907,1
U25057,Veera,Phillip,Basic,56210,1282,0
U18377,Adam,Carole,Basic,31643,15665,0
U64903,Idwal,Dean,Basic,42277,42277,0
U63873,Claire,Gould,Basic,68868,68868,0
U36472,Idwal,Richard,Basic,61405,61405,0
U42805,Kelly,Neville,Basic,25459,25459,0
U16801,Walter,Sawyer,Basic,43883,12142,0
U97896,Agnes,McGraw,Basic,33448,18474,0
U92646,Eva,Muñoz,Basic,2595,2411,0
U79798,David,Timberlake,Basic,19799,5959,0
U92694,Michele,Greene,Basic,64896,64896,0
U93698,Claire,Williams-Garcia,Basic,68759,37716,0
U83014,Harold,Raskin,Basic,56827,56827,0
U68438,Randall,Hunt,Basic,12426,453,0
U47921,Richard,Carole,Basic,39832,39832,0
U78826,Gordon,Allen,Basic,63238,34265,0
U88837,Charles,DeJong,Elite,113662,33310,0
U71695,Herbert,Marshall,Basic,58527,58527,0
U62450,Jean,Fenner,Basic,4429,4429,0
U78022,Arna,Wood,Basic,49724,49724,0
U67347,Bill,Rankin,Basic,26266,7917,0
U88652,Kate,Warga,Basic,50496,23821,1
U62015,Margi,Reilly,Basic,58265,58265,0
U95022,Genevieve,McKean,Basic,18417,15863,0
U61018,Audrey,Daugherty,Basic,28120,11213,0
U67123,Elizabeth,O'Dell,Basic,25123,8138,0
U99361,Laura,Sauer,Basic,33243,18771,0
U39655,Harold,Keller,Basic,38000,38000,0
U20883,Laura,Montgomery,Basic,20187,20187,0
U30508,Claire,George,Basic,13511,13511,0
U62662,Bernard,Kendall,Basic,20023,20023,0
U63711,Mavis,Yep,Basic,13767,6726,1
U32402,Kirby,Paulsen,Basic,47304,36280,0
U51154,Janet,Henry,Basic,9497,9497,0
U44269,Neil,Carroll,Basic,49802,24283,0
U73411,Eunice,Nolan,Elite,84774,421,0
U36804,Emily,Yates,Basic,15660,1724,0
U54797,Kimberly,New,Basic,45571,30838,0
U86309,Jennie,Bontemps,Basic,67024,38601,0
U41253,Carolyn,Ryrie,Basic,71443,21084,0
U57596,Holly,Kyle,Basic,17019,17019,0
U41994,Gail,Paterson,Basic,46640,13927,0
U85978,Jeanetter,Bashevis,Basic,15179,8739,0
U19387,Annie,Caudill,Basic,64281,19361,0
U14642,Herbert,Courlander,Basic,74060,74060,0
U48863,Christine,Marie,Basic,23476,23291,0
U29124,Caroline,Miller,Basic,65656,65656,1
U68691,Eunice,Hewes,Basic,14066,9534,0
U69721,Audrey,Jane,Basic,72537,72537,0
U82494,Genevieve,Craighead,Basic,60636,60636,0
U39650,Meindert,Ingram,Basic,31693,31693,0
U93407,Johnson,Greene,Basic,43266,29122,0
U95973,Laurence,Tunis,Basic,28023,16206,0
U57462,Kathryn,Caudill,Basic,1777,1066,0
U48190,Monica,Lauber,Basic,19833,19833,0
U72814,Bruce,McGraw,Basic,32808,13154,0
U19256,Agnes,Preus,Basic,57492,38396,0
U13178,Cece,Edmonds,Basic,5307,722,0
U53173,Audrey,George,Basic,33795,33795,0
U31000,Thanhha,Sheinkin,Basic,61442,60585,0
U34276,Julius,Keller,Basic,16779,8224,0
U99741,Neil,Raskin,Basic,49755,46882,0
U20254,Eugene,Paterson,Basic,1493,773,0
U43687,Padraic,Huchet,Elite,107943,107943,0
U57886,Ursula,Meigs,Basic,56421,17802,0
U29922,Natalie,Stead,Basic,9593,3829,0
U52560,Mabel,Amy,Basic,19006,19006,0
U40326,Wanda,Black,Basic,21923,21923,0
U70433,Joan,Nelson,Basic,68700,68700,0
U93663,Tae,Muñoz,Basic,73614,73614,0
U79227,Lynne,Keatley,Basic,47842,37852,0
U87281,Kirby,Pène,Basic,71339,39683,0
U54987,Arthur,Ingram,Basic,8061,8061,0
U59548,Anne,Gantos,Basic,1414,883,0
U21379,Ella,Lawson,Basic,51404,51404,0
U90195,Mavis,Muñoz,Basic,37520,37520,0
U13402,Jamake,Allee,Basic,45929,34887,0
U90424,Natalie,DiCamillo,Basic,2654,1700,0
U50995,Steve,Bontemps,Basic,2016,938,0
U31008,Francis,North,Basic,49286,6673,0
U57098,Katherine,Whalen,Basic,51046,7725,0
U82064,Alan,Leigh,Basic,73038,2740,0
U24204,Holly,Multnomah,Elite,108145,108145,0
U13676,Linda,Jane,Basic,74810,16822,0
U32170,Julius,Law,Basic,39137,39137,0
U80091,Mabel,Patron,Basic,74887,25463,0
U65409,George,Wu,Basic,14030,5181,0
U31941,Jasmine,Ingalls,Basic,64010,26831,0
U88324,Ingrid,Cooper,Basic,14996,14996,0
U85981,Hendrik,Multnomah,Basic,19343,2903,0
U63302,Gennifer,Lobel,Basic,51619,51619,0
U69878,Ludwig,McKean,Basic,53892,8425,0
U64106,Sharon,Jarvis,Basic,9471,8516,0
U45913,Robert,Gág,Basic,25747,25747,1
U79058,Alida,Lenski,Basic,12036,3219,0
U52155,Hildegarde,Maxwell,Basic,39684,39684,0
U21371,Norma,dePaola,Basic,62812,41527,0
U12923,Elsie,Gertrude,Basic,65519,65519,1
U50101,Laurence,Miller,Basic,20841,18279,1
U83866,Carl,Kendall,Basic,68725,68725,0
U45380,Nora,Sperry,Basic,69578,26462,0
U75713,Doris,Richard,Basic,56017,38396,0
U33748,Anne,McKean,Basic,31201,25037,0
U31977,Walter,Meigs,Basic,62295,56467,0
U59403,Marilyn,Cleary,Basic,13094,12134,0
U67788,Alida,Murphy,Basic,61456,38118,0
U46655,Olivia,Gaiman,Basic,23409,12358,0
U25645,Annie,Burglon,Basic,30416,1791,0
U53320,Mari,Yep,Basic,12688,2907,1
U85596,Johnson,Blumberg,Basic,15512,11556,0
U29944,Eleanor,Eaton,Basic,58162,58162,0
U26171,Johanna,Enright,Basic,35423,35423,0
U59460,Esther,Marie,Basic,1688,1384,0
U47019,Doris,Lai,Basic,4446,4446,0
U83089,Robert,Nolan,Basic,25929,25929,0
U21152,Allan,Spinelli,Basic,10558,8020,0
U55047,Jennie,Hewes,Basic,46085,17745,0
U43275,Hatem,Jamieson,Basic,44836,29469,0
U61546,Stephen,Bennett,Basic,609,437,0
U74172,Marion,Medina,Basic,22662,20868,0
U24587,Bruce,Turnage,Basic,21828,21828,0
U83673,Tomie,Gopal,Basic,45761,45761,0
U38115,Marjorie,Wolk,Basic,19524,19524,0
